"",".rownames","price_3_nights","neigh_simp","number_of_reviews","reviews_per_month",".fitted",".resid",".hat",".sigma",".cooksd",".std.resid"
"858","868",794.26,"Unincorporated Areas",33,2.19,961.815452112656,-167.555452112656,0.00165314066212289,740.550397171821,1.41633525532028e-05,-0.226539783910402
"859","869",794.26,"Unincorporated Areas",51,3.19,868.785455818964,-74.525455818964,0.00188545935968594,740.563803513371,3.19718476130409e-06,-0.100772282551625
"860","870",634.2,"Unincorporated Areas",47,2.88,896.934872268038,-262.734872268038,0.00175243616589455,740.526011193125,3.69235262572347e-05,-0.355242760424034
"861","871",634.2,"Unincorporated Areas",40,2.65,919.58054589004,-285.38054589004,0.00172001438972815,740.518622290064,4.27541348139306e-05,-0.385855618340639
"862","872",362.4,"Unincorporated Areas",33,2.09,970.332509765097,-607.932509765097,0.00163913960039588,740.347063932889,0.000184864545552111,-0.82193645119936
"863","873",866.74,"City of Capitola",42,2.65,1231.33957835273,-364.59957835273,0.00657764715615458,740.487577393955,0.000269486542912979,-0.494169393936451
"864","874",528.5,"Unincorporated Areas",18,1.19,1053.53554511147,-525.035545111468,0.00182709373642776,740.402958368973,0.000153754816019287,-0.709924989214493
"865","875",588.9,"City of Santa Cruz",23,1.58,1122.76715053658,-533.867150536582,0.00439992227876897,740.396950237964,0.000384807564721907,-0.722798735439748
"866","876",2805.58,"Unincorporated Areas",17,2.45,946.657253122336,1858.92274687766,0.00188989917847882,738.506594241796,0.00199391417091883,2.51361501743696
"867","877",1377.12,"Unincorporated Areas",40,2.66,918.728840124796,458.391159875204,0.00172398629153117,740.442002489932,0.000110562294915367,0.619780005504133
"868","879",422.8,"Unincorporated Areas",73,4.92,711.834400935945,-289.034400935945,0.0034368720526449,740.517286971603,8.79335989361617e-05,-0.391132383330252
"869","880",1359,"Unincorporated Areas",24,1.64,1012.58897908572,346.411020914278,0.00169909018414782,740.495665968433,6.22270108373406e-05,0.468368428749836
"870","881",730.84,"Unincorporated Areas",59,4.75,732.426280987868,-1.58628098786801,0.0034353097191819,740.567109187295,2.64738550670442e-09,-0.00214661429595927
"871","882",909.02,"City of Capitola",54,3.64,1141.78109441404,-232.761094414043,0.00696118988684758,740.534684841694,0.000116325213732091,-0.315539639836695
"872","883",993.58,"City of Capitola",58,3.9,1117.89020679119,-124.310206791189,0.00712763913629287,740.557860509286,3.39839988834271e-05,-0.168533687917043
"873","884",1784.82,"City of Santa Cruz",17,1.47,1134.75572054403,650.064279455972,0.00445949034465182,740.314788807751,0.00057833836286142,0.880143488214883
"874","885",1195.92,"Unincorporated Areas",17,1.2,1053.12047377785,142.79952622215,0.00182879505585768,740.554968993259,1.13844102864584e-05,0.193086048082372
"875","886",960.36,"Unincorporated Areas",20,1.73,1006.67016492503,-46.3101649250323,0.00172154973193064,740.565833871161,1.12686237299326e-06,-0.0626148184280382
"876","887",839.56,"City of Santa Cruz",114,7.88,546.45878515476,293.101214845239,0.0118224011303692,740.515440191339,0.000316353730505929,0.398315092188276
"877","888",691.58,"Unincorporated Areas",16,1.38,1038.22640443508,-346.646404435083,0.00178817666784853,740.495562453385,6.55904251621574e-05,-0.468707595110711
"878","889",480.18,"Unincorporated Areas",29,2.11,970.375635961116,-490.195635961116,0.00167356087610181,740.424044991986,0.000122726201176217,-0.662765357733309
"879","890",3004.9,"Unincorporated Areas",21,1.82,998.568178606208,2006.33182139379,0.0017138802143876,738.1667188018,0.00210561014277407,2.71270077168886
"880","891",845.6,"Unincorporated Areas",64,4.52,749.83234143035,95.7676585696505,0.0030208961482678,740.561643291856,8.4781962305159e-06,0.129569411881172
"881","892",241.6,"City of Capitola",104,9.31,637.032203939293,-395.432203939293,0.0184851343890274,740.472421104348,0.000912588435824377,-0.539200443127137
"882","893",842.58,"Scotts Valley/Watsonville",39,3.13,520.217882160023,322.362117839977,0.0405494285922336,740.502736535662,0.001392289568158,0.444589645092796
"883","894",4668.92,"City of Capitola",21,2.84,1224.32649187725,3444.59350812275,0.00681676804295526,733.432490119352,0.0249400751624071,4.66928018891689
"884","895",286.9,"Unincorporated Areas",4,0.43,1124.37806531279,-837.478065312794,0.00225996604950736,740.14920402944,0.000484301753798084,-1.13263867730936
"885","896",317.1,"Unincorporated Areas",10,0.72,1097.05879153095,-779.958791530955,0.00206404206307591,740.204722387904,0.000383493985754054,-1.05474376772448
"886","897",1283.5,"City of Capitola",20,1.83,1310.78540859854,-27.285408598535,0.00664915511417481,740.566665251618,1.52589306229035e-06,-0.0369833097516071
"887","898",915.06,"Unincorporated Areas",35,2.55,930.280775700614,-15.2207757006144,0.00173113450378522,740.566972759668,1.22408442903153e-07,-0.0205797298205443
"888","899",1241.22,"Unincorporated Areas",13,0.97,1074.45624410497,166.763755895028,0.00193150343949754,740.550550124987,1.64013715846683e-05,0.225500827565084
"889","900",715.74,"Unincorporated Areas",43,3.27,865.464885150024,-149.724885150024,0.00203621239340843,740.55375997798,1.39406662485577e-05,-0.202471193672001
"890","901",848.62,"Unincorporated Areas",124,9.05,337.811563877163,510.808436122837,0.0127171291875346,740.410020942389,0.0010354378648265,0.694486656763271
"891","902",2349.56,"City of Capitola",8,1.22,1367.97907345795,981.580926542054,0.00685323766237973,739.990297465164,0.0020362129440764,1.33059547212938
"892","903",498.3,"Unincorporated Areas",26,3.08,889.070080027316,-390.770080027316,0.00212762385147989,740.476156745262,9.9240626850922e-05,-0.528457966926428
"893","904",1528.12,"City of Santa Cruz",42,3.36,962.867470122223,565.252529877777,0.00480523510651929,740.376274752079,0.000471504179560717,0.765446989541171
"894","905",936.2,"Unincorporated Areas",5,0.47,1120.53460782019,-184.334607820191,0.00223045191540708,740.546870399359,2.31551807207548e-05,-0.24929777515849
"895","906",437.9,"Unincorporated Areas",7,1.07,1068.55899304229,-630.658993042291,0.00192398221790142,740.330234022936,0.000233649599461312,-0.85278475670685
"896","907",280.86,"Unincorporated Areas",21,1.68,1010.49205931963,-729.632059319626,0.00171624842750068,740.250099908978,0.000278857291886714,-0.986514681648619
"897","908",567.76,"Unincorporated Areas",3,0.26,1139.29369775357,-571.533697753571,0.00238581341568486,740.372482656012,0.000238175435633706,-0.773013679393066
"898","909",510.38,"Unincorporated Areas",2,0.22,1143.13715524617,-632.757155246174,0.00241882822796693,740.328536695713,0.000295995229767801,-0.855834104688631
"899","910",437.9,"Unincorporated Areas",54,4.07,792.525445182602,-354.625445182602,0.00262701651575658,740.492167629053,0.000101015829087724,-0.479697814637418
"900","911",664.4,"Unincorporated Areas",19,1.49,1027.54773772252,-363.147737722518,0.0017498498496508,740.488591178447,7.0435360819914e-05,-0.491009954481784
"901","912",543.6,"City of Santa Cruz",25,2.09,1078.45688764588,-534.856887645879,0.00439662152284549,740.396319225166,0.00038594337062093,-0.724137532715808
"902","913",2005.28,"City of Capitola",29,2.36,1261.71529315596,743.564706844043,0.00660526926472364,740.236253968082,0.0011256060005026,1.00782351622887
"903","914",1023.78,"Unincorporated Areas",10,0.96,1076.6178531651,-52.837853165096,0.00194906279973313,740.565448173766,1.6615476011031e-06,-0.0714488850714597
"904","915",1896.56,"City of Santa Cruz",48,4.4,871.670263947074,1024.88973605293,0.00583325524658856,739.938898221892,0.00188559685893016,1.38859044949661
"905","916",1310.68,"Unincorporated Areas",12,1.06,1067.2275266494,243.452473350598,0.00190079068821606,740.531817387633,3.43967410110444e-05,0.329195569271629
"906","917",1845.22,"City of Santa Cruz",4,0.37,1234.11960233203,611.100397667972,0.00499750668883882,740.344013736018,0.000573366375026881,0.827612664442681
"907","918",1120.42,"City of Santa Cruz",25,2.71,1025.65113020074,94.7688697992562,0.00461215326209395,740.561748180691,1.27160581975689e-05,0.128320540527503
"908","919",317.1,"Scotts Valley/Watsonville",55,6.99,184.473305869766,132.626694130234,0.0458028221117458,740.556154632393,0.000269141031521373,0.183416552658706
"909","920",573.8,"Unincorporated Areas",46,4.39,768.763936147803,-194.963936147803,0.00316364872520565,740.54444762531,3.68087553192293e-05,-0.263796480376954
"910","921",465.08,"Unincorporated Areas",24,2.55,935.083754448508,-470.003754448508,0.00184915782910409,740.435566306894,0.000124705704841893,-0.635520968528262
"911","922",1328.8,"Unincorporated Areas",37,3.8,822.944286181846,505.855713818154,0.00260377142902879,740.414614998777,0.000203714890617975,0.684257308819647
"912","923",1585.5,"Unincorporated Areas",20,1.88,993.89457844637,591.60542155363,0.00172461256762872,740.358708492115,0.000184228642212819,0.799896155374755
"913","924",927.14,"City of Capitola",59,5.3,998.214765225385,-71.0747652253855,0.00888227943131518,740.564081447367,1.38933462262475e-05,-0.096444942654596
"914","925",1165.72,"Unincorporated Areas",10,1.03,1070.65591280839,95.0640871916128,0.00192177825868171,740.561729263898,5.30284732744209e-06,0.128546672374413
"915","926",1715.36,"Unincorporated Areas",7,0.74,1096.66528329535,618.694716704653,0.00206412983306569,740.339105728359,0.000241316268114706,0.836665260204866
"916","927",761.04,"Unincorporated Areas",56,5.23,692.85430755103,68.1856924489698,0.0042852327772317,740.564335581621,6.11213691348248e-06,0.0923107813875122
"917","928",1250.28,"Unincorporated Areas",35,3.3,866.402843307305,383.877156692695,0.00216687180064825,740.479333914849,9.75447637356322e-05,0.519146530727539
"918","929",362.4,"City of Santa Cruz",10,1.03,1175.28721523616,-812.887215236156,0.00461844691885387,740.172458981555,0.000936870164400349,-1.10068271191282
"919","930",483.2,"City of Santa Cruz",29,2.6,1033.27335589192,-550.073355891922,0.00450734673157549,740.386441792166,0.000418589287341936,-0.744780377142997
"920","931",486.22,"Scotts Valley/Watsonville",40,4.35,415.873144368614,70.3468556313859,0.0414308198345523,740.564042414443,6.78684648759772e-05,0.0970643175260153
"921","932",561.72,"Unincorporated Areas",39,4.21,787.151080943584,-225.431080943584,0.0030547893364631,740.536814189917,4.75081710789114e-05,-0.305003479451955
"922","933",241.6,"Scotts Valley/Watsonville",1,0.1,794.876837430805,-553.276837430805,0.0419609438342822,740.377184562081,0.00425662939343511,-0.763620410554756
"923","934",335.22,"City of Capitola",52,4.74,1048.96672910044,-713.746729100443,0.00815208143446902,740.261787376922,0.0012840106926899,-0.968162448281861
"924","935",1359,"Unincorporated Areas",12,2.65,931.806309975587,427.193690024413,0.00205089225312352,740.458417985153,0.000114308297424241,0.577693230000101
"925","936",1313.7,"City of Santa Cruz",15,1.57,1127.11193175484,186.58806824516,0.0044649283692069,740.546325951634,4.77057958795231e-05,0.252628435317
"926","938",1431.48,"City of Capitola",1,0.1,1466.42656018667,-34.9465601866741,0.00764212200539586,740.566379265963,2.88262556187254e-06,-0.0473911141961494
"927","946",1352.96,"City of Capitola",1,0.27,1451.94756217752,-98.9875621775241,0.00747975109276671,740.561243218268,2.26293298774907e-05,-0.134226290102922
"928","956",425.82,"City of Santa Cruz",70,6.56,678.095861158558,-252.275861158558,0.0094724711688431,740.528923006219,0.000186888951844003,-0.342427841526422
"929","957",1153.64,"Unincorporated Areas",50,5.03,712.508229445673,441.131770554327,0.00406601804090905,740.450974536612,0.000242631350071983,0.597144872450273
"930","958",700.64,"City of Santa Cruz",18,2.52,1044.88998076177,-344.249980761769,0.00461336928199343,740.496348044618,0.000167835761642264,-0.466127439151852
"931","959",1150.62,"City of Capitola",14,2.55,1252.08240009072,-101.462400090719,0.00677176802671074,740.560950552448,2.14939515421769e-05,-0.137533105496076
"932","960",573.8,"Unincorporated Areas",47,4.42,765.772184420444,-191.972184420444,0.00318604542606718,740.54513734169,3.59420132752142e-05,-0.259751400657106
"933","961",661.38,"Unincorporated Areas",39,3.67,833.143192266766,-171.763192266766,0.00243747625146129,740.549533374926,2.19797318597118e-05,-0.232320046692638
"934","962",607.02,"Unincorporated Areas",71,6.7,561.104043585745,45.9159564142552,0.00710330628131959,740.565848712732,4.62042285510957e-06,0.062249841311058
"935","963",604,"Unincorporated Areas",42,4.42,767.955356578577,-163.955356578577,0.00328128783762158,740.551081535454,2.70055089860588e-05,-0.221853329155755
"936","964",733.86,"City of Capitola",48,4.85,1041.34450340926,-307.484503409264,0.00837695757993158,740.510441925942,0.000244986190245061,-0.417134945195313
"937","965",483.2,"Unincorporated Areas",31,3.04,890.293730930159,-407.093730930159,0.00203101065711436,740.468408227896,0.000102794287363666,-0.550506609123438
"938","966",483.2,"Unincorporated Areas",33,3.15,880.05169864922,-396.851698649221,0.00208068893701627,740.473307884541,0.000100086345729468,-0.536669823654747
"939","967",483.2,"Unincorporated Areas",16,1.54,1024.59911219118,-541.399112191177,0.00176325519906643,740.39257672167,0.000157755746828598,-0.73202752144277
"940","968",528.5,"City of Capitola",10,1.62,1333.03757398493,-804.537573984928,0.00672948559109892,740.17970501059,0.00134289323284371,-1.09053398873057
"941","969",3098.52,"Unincorporated Areas",15,1.66,1014.81527743987,2083.70472256013,0.00176203835353524,737.977553593014,0.00233518658941291,2.81738229606153
"942","970",353.34,"Unincorporated Areas",39,3.91,812.702253900907,-459.362253900907,0.00269109672052268,740.441349959279,0.000173653111105138,-0.621394069300167
"943","971",280.86,"Unincorporated Areas",62,6.22,605.915630202103,-325.055630202103,0.0061777678549442,740.503920090886,0.000201016448585234,-0.440483844738762
"944","972",256.7,"Unincorporated Areas",61,6.12,614.86932228617,-358.16932228617,0.00597406957952564,740.490404782462,0.000235913971073676,-0.485306573942512
"945","973",872.78,"Scotts Valley/Watsonville",4,0.73,739.909470925545,132.870529074455,0.0413407570810861,740.556165492374,0.000241551238231041,0.183325626711507
"946","974",519.44,"Unincorporated Areas",61,6.25,603.797147337997,-84.3571473379968,0.00627467627071801,740.562854645877,1.37532209775989e-05,-0.114318193324455
"947","975",453,"City of Santa Cruz",6,0.62,1211.95368933767,-758.953689337671,0.00483026327970062,740.223029010285,0.000854494115828569,-1.02776385979038
"948","976",1682.14,"Unincorporated Areas",2,0.67,1104.81039581019,577.329604189811,0.00212116390942275,740.368567351307,0.000215957505611147,0.780749235746916
"949","977",685.54,"City of Santa Cruz",5,0.52,1220.90738142174,-535.367381421739,0.0048942710812565,740.395907422945,0.00043087909414361,-0.725009905001592
"950","978",289.92,"Unincorporated Areas",65,6.52,579.054553949899,-289.134553949899,0.00681755067068507,740.51708271825,0.000175740693601531,-0.391933263947013
"951","979",286.9,"Unincorporated Areas",66,6.64,568.397450335343,-281.497450335343,0.00709118434524723,740.519677673558,0.000173360844939938,-0.381633445430686
"952","980",679.5,"City of Capitola",13,2.07,1293.40091125406,-613.900911254063,0.00668492669476539,740.341581416659,0.000776642576103419,-0.832111283416136
"953","981",679.5,"City of Capitola",36,3.94,1124.089341226,-444.589341225999,0.00744147796164859,740.448745516667,0.000454116298662659,-0.602847731784481
"954","982",679.5,"City of Capitola",9,1.26,1364.13561596534,-684.635615965343,0.00683447180528054,740.286562892284,0.00098783111065827,-0.928058420425063
"955","983",1706.3,"Unincorporated Areas",4,0.55,1114.15759612987,592.142403870135,0.00218234469959663,740.358234158157,0.000233762770861477,0.800805811833949
"956","984",1241.22,"Unincorporated Areas",8,1.15,1061.30871248871,179.911287511289,0.00189334527052787,740.547836647078,1.87109044666636e-05,0.243274496232285
"957","985",2702.9,"City of Santa Cruz",15,2.21,1072.60276277922,1630.29723722078,0.00453550412945478,738.978559904347,0.00370006746728848,2.2073975234315
"958","987",332.2,"City of Santa Cruz",7,0.74,1201.29658572312,-869.096585723115,0.00476077949887181,740.115911637465,0.00110423429538512,-1.17687665620516
"959","988",1636.84,"City of Capitola",23,2.5,1252.4112190323,384.428780967701,0.00667657729771588,740.47868177332,0.000304162983318584,0.52107135864453
"960","990",3802.18,"City of Capitola",3,0.45,1435.74358953988,2366.43641046012,0.00732659803121727,737.206664031522,0.012664303602123,3.20862004346105
"961","991",549.64,"Unincorporated Areas",34,3.64,837.881481720632,-288.241481720632,0.00248730186764864,740.517607143195,6.31693830040514e-05,-0.389873674420049
"962","992",386.56,"Unincorporated Areas",63,7.13,527.973771133261,-141.413771133261,0.00850211184205812,740.555123360154,5.26051999872249e-05,-0.191854704520812
"963","993",3104.56,"City of Capitola",5,0.54,1427.20496878943,1677.35503121057,0.00725589660873399,738.880811380556,0.00630040527290586,2.27422266578293
"964","994",1295.58,"Unincorporated Areas",5,1.14,1063.47032154884,232.109678451165,0.00191487594369176,740.535029120695,3.14988007459521e-05,0.313860096936328
"965","995",2361.64,"Unincorporated Areas",1,0.77,1096.72997258937,1264.91002741063,0.00207572097135432,739.613593310795,0.00101436698954976,1.71055674935028
"966","996",875.8,"City of Santa Cruz",52,7.88,573.530119915614,302.269880084386,0.0139336081123625,740.512039177137,0.000398238337905436,0.411214519977699
"967","998",2642.5,"Unincorporated Areas",1,0.2,1145.27720120829,1497.22279879171,0.00243640761956276,739.230356166046,0.00166933566798447,2.02508278768283
"968","999",839.56,"City of Capitola",21,2.7,1236.25037259067,-396.69037259067,0.00675779381130542,740.472942758778,0.000327868706743259,-0.537713231857403
"969","1000",449.98,"City of Santa Cruz",34,3.98,913.554788130101,-463.574788130101,0.00556490441158473,740.438662467709,0.000367829436087926,-0.627997959965243
"970","1001",268.78,"Unincorporated Areas",28,5.45,686.342544801206,-417.562544801207,0.00539974247163059,740.462914385056,0.000289481640996338,-0.565618880617464
"971","1002",1325.78,"City of Santa Cruz",2,1.82,1111.49553523488,214.284464765116,0.00460690257597502,740.53969355488,6.49386406453904e-05,0.290148293210949
"972","1003",625.14,"Unincorporated Areas",39,4.45,766.710142577725,-141.570142577725,0.00338307705290638,740.555158543363,2.07635092190568e-05,-0.191572949909203
"973","1004",3624,"Unincorporated Areas",1,0.88,1087.36120917169,2536.63879082831,0.00202766226877184,736.725140378487,0.00398453745284951,3.43025198020467
"974","1005",1434.5,"City of Capitola",5,0.69,1414.42938231076,20.0706176892354,0.00714640060523834,740.566869551102,8.88260698563246e-07,0.0272110172168413
"975","1006",954.32,"Unincorporated Areas",33,8.05,462.715873679602,491.604126320398,0.0125345535551006,740.42163881158,0.000944926732277679,0.668315004443541
"976","1007",1661,"Unincorporated Areas",10,2.19,971.858044040069,689.141955959931,0.00188064997784516,740.284267904866,0.000272685752331303,0.931845901900547
"977","1008",1588.52,"City of Santa Cruz",8,1.55,1131.87178430671,456.648215693285,0.00452944098033936,740.442602225068,0.000289903418161228,0.618292816572852
"978","1009",755,"City of Capitola",16,1.98,1299.75635984638,-544.75635984638,0.00666219209709998,740.389533580786,0.000609438490334069,-0.738380930976905
"979","1010",1736.5,"City of Capitola",15,2.38,1266.12476366824,470.375236331758,0.00671458786126042,740.434712842684,0.000457996529446691,0.637579091950966
"980","1011",634.2,"City of Capitola",41,5.06,1026.51512336052,-392.315123360524,0.0088333715424729,740.474815779288,0.000420925558414931,-0.532339093042416
"981","1012",389.58,"Unincorporated Areas",18,2.5,941.962089864488,-552.382089864489,0.00189882776193583,740.385398043445,0.000176895856574765,-0.746928364354463
"982","1013",643.26,"Unincorporated Areas",32,3.84,821.720635279003,-178.460635279003,0.00273352084089889,740.548130239667,2.66248308456475e-05,-0.241414565835663
"983","1014",341.26,"Unincorporated Areas",32,4.42,772.321700894844,-431.061700894844,0.00348297875365121,740.456281562611,0.000198226768395023,-0.583342641127872
"984","1015",298.98,"Unincorporated Areas",101,13.23,-8.1588540674652,307.138854067465,0.0341772529602905,740.509058797919,0.00105126899060268,0.422194616001766
"985","1017",404.68,"Unincorporated Areas",24,4.71,751.115309155778,-346.435309155778,0.00411559942785361,740.495482556053,0.000151482191450789,-0.468969210424731
"986","1018",1923.74,"City of Santa Cruz",17,2.23,1070.02608238547,853.713917614525,0.00451720074092881,740.131853593362,0.00101048212311016,1.15590496006505
"987","1019",1630.8,"City of Capitola",32,4.07,1114.76370400433,516.036295995668,0.00763913146954014,740.407609143943,0.000628300294616305,0.699797005861405
"988","1020",332.2,"City of Santa Cruz",10,1.35,1148.03263074834,-815.832630748344,0.00453371585470699,740.169626913396,0.000926201269971185,-1.10462391150326
"989","1021",320.12,"City of Santa Cruz",9,1.5,1135.69367870131,-815.573678701309,0.00452331137985071,740.169883423224,0.000923469890829309,-1.10426752389719
"990","1022",359.38,"Unincorporated Areas",29,4.33,781.296956076921,-421.916956076921,0.0034158758664481,740.46094152874,0.000186221641727578,-0.570948114356991
"991","1023",1280.48,"Unincorporated Areas",27,3.67,838.382805446287,442.097194553714,0.00263585223992118,740.450632884439,0.000157525590158406,0.598022506137637
"992","1024",1537.18,"City of Santa Cruz",27,4.38,882.542998541723,654.637001458277,0.00624875105574228,740.310765107649,0.000824785443406526,0.887132216578056
"993","1025",3306.9,"City of Santa Cruz",12,1.75,1113.09113127533,2193.80886872467,0.00449038144168587,737.688225611868,0.0066327240706497,2.97031633455575
"994","1026",1041.9,"City of Santa Cruz",3,0.41,1231.14941370268,-189.249413702678,0.0049735797075575,740.545717869872,5.47231368989937e-05,-0.256297212298997
"995","1027",2718,"City of Santa Cruz",7,1.22,1160.4147089914,1557.5852910086,0.00458374037854923,739.117165603729,0.00341362858525027,2.10899775784532
"996","1028",830.5,"Unincorporated Areas",14,2.16,972.666623609295,-142.166623609295,0.00182738120777159,740.555076399223,1.12749646688865e-05,-0.192230134141719
"997","1029",1132.5,"Unincorporated Areas",36,5.05,716.917699957958,415.582300042042,0.00441993906347018,740.464001971365,0.000234250230997066,0.562659418763299
"998","1030",250.66,"City of Santa Cruz",49,6.39,701.744182231868,-451.084182231868,0.00966957739304993,740.444987498402,0.000610189163607897,-0.612342191269506
"999","1031",425.82,"City of Santa Cruz",33,4.78,845.854961342198,-420.034961342198,0.00673889091803587,740.461534577199,0.000366551065379514,-0.569351370692332
"1000","1032",884.86,"City of Santa Cruz",8,2.22,1074.80749803536,-189.947498035359,0.00462788040074683,740.545567238,5.12602098003682e-05,-0.257197940945091
"1001","1033",1497.92,"City of Capitola",34,4.68,1061.93638346119,435.983616538812,0.00838437285411952,740.453175561631,0.000492976525150573,0.591459666943356
"1002","1034",797.28,"City of Santa Cruz",30,5.42,792.655695661454,4.62430433854593,0.00801158802841748,740.567097876055,5.29541827161068e-08,0.00627219793284546
"1003","1035",1751.6,"Unincorporated Areas",1,0.2,1145.27720120829,606.322798791711,0.00243640761956276,740.348052901125,0.000273765430494137,0.820087607938965
"1004","1036",1506.98,"Unincorporated Areas",13,1.82,1002.06125405922,504.918745940778,0.00178167703287618,740.415304589327,0.000138650978299777,0.682708597680493
"1005","1037",1506.98,"Unincorporated Areas",16,2.41,950.500710614939,556.479289385061,0.00188588252266759,740.382694456566,0.000178301210652453,0.752463697876345
"1006","1038",685.54,"City of Capitola",37,5.19,1017.18948613886,-331.649486138857,0.00913355105046083,740.50113405738,0.00031122187360932,-0.450089014464898
"1007","1039",289.92,"Unincorporated Areas",33,4.76,742.927070444917,-453.007070444917,0.00398966233434725,740.444646452007,0.000251027008755143,-0.613196550929361
"1008","1040",576.82,"Unincorporated Areas",19,4.35,783.9598888627,-207.1398888627,0.00366163960213079,740.541515673245,4.81383735506386e-05,-0.280341220051544
"1009","1041",1268.4,"City of Capitola",32,4.49,1078.99206186408,189.407938135921,0.00815534955035396,740.545613272315,9.04593919405237e-05,0.256923006083846
"1010","1042",241.6,"Unincorporated Areas",8,1.19,1057.90188942773,-816.301889427735,0.00188223883525811,740.170226806991,0.000382925957675239,-1.10379025574322
"1011","1043",516.42,"City of Santa Cruz",1,0.17,1252.46362093179,-736.04362093179,0.00515731451024634,740.243386701872,0.000858665358718406,-0.996903207955785
"1012","1044",767.08,"Unincorporated Areas",14,2.16,972.666623609295,-205.586623609295,0.00182738120777159,740.54194442748,2.35781431079208e-05,-0.277983279273534
"1013","1045",718.76,"City of Capitola",27,3.79,1140.7946375893,-422.034637589301,0.00742365957338449,740.460453335087,0.000408214516300896,-0.572259199106621
"1014","1046",1195.92,"Unincorporated Areas",10,1.5,1030.62574184191,165.294258158086,0.00181169373420743,740.550842653633,1.51104501909713e-05,0.223500333112428
"1015","1047",483.2,"Unincorporated Areas",27,4.01,809.424809427986,-326.224809427986,0.00302798289059308,740.5036657672,9.86105754336658e-05,-0.441369326121783
"1016","1048",483.2,"City of Santa Cruz",16,2.77,1024.47060549392,-541.270605493919,0.00477555977437091,740.392131492619,0.000429648348754129,-0.732960502795903
"1017","1049",1268.4,"Unincorporated Areas",13,2.14,974.80666957141,293.59333042859,0.00183312448810499,740.515785385254,4.82369749494438e-05,0.396982401523853
"1018","1050",253.68,"City of Santa Cruz",15,5.17,820.497856266957,-566.817856266957,0.00793157052407886,740.374611404526,0.000787526215098533,-0.768775181551762
"1019","1051",1090.22,"Unincorporated Areas",24,3.73,834.582474149702,255.637525850298,0.00275418454789467,740.528162643115,5.50477845321898e-05,0.345820026932461
"1020","1052",634.2,"City of Capitola",26,3.94,1128.45568554227,-494.255685542266,0.00759213187127065,740.420797556712,0.00057278117287213,-0.670244440553988
"1021","1053",377.5,"Unincorporated Areas",31,4.63,754.872514256344,-377.372514256344,0.00382430148861778,740.482142422064,0.000166925547274102,-0.510774185361956
"1022","1054",356.36,"City of Santa Cruz",47,7.27,627.667343753639,-271.307343753639,0.012173906148869,740.522823016857,0.000279314898679374,-0.36876351703037
"1023","1055",401.66,"Unincorporated Areas",69,10.78,214.481360229398,187.178639770603,0.0224155083263351,740.545810091307,0.000249950840061604,0.255744192961918
"1024","1056",942.24,"City of Capitola",24,5.95,958.136095591451,-15.8960955914511,0.0109554276326458,740.566958845797,8.60757032163347e-07,-0.0215928108149257
"1025","1057",1506.98,"Unincorporated Areas",13,2.06,981.620315693363,525.359684306637,0.00181473171708431,740.402757635402,0.000152899351622058,0.710358874143299
"1026","1058",2129.1,"City of Capitola",3,0.69,1415.30265117402,713.797348825982,0.00714789282222214,740.262052975684,0.00112372698709172,0.967741344341369
"1027","1059",2265,"City of Capitola",10,2.44,1263.19770123491,1001.80229876509,0.00677624461868953,739.966323864914,0.00209681912086205,1.35795419404
"1028","1060",604,"City of Santa Cruz",34,5.7,767.061396508112,-163.061396508112,0.00849334042461575,740.551172512442,6.98701405481625e-05,-0.221222851328963
"1029","1061",365.42,"City of Santa Cruz",46,7.46,611.921568645627,-246.501568645627,0.0127969823820881,740.530528398698,0.000242681147483243,-0.335152988415365
"1030","1062",594.94,"Unincorporated Areas",4,0.67,1103.93712694694,-508.997126946936,0.0021130197105061,740.41279083191,0.000167214347719127,-0.688337291728187
"1031","1063",404.68,"Unincorporated Areas",31,7.05,548.759719067268,-144.079719067268,0.0093491829923764,740.554656483012,6.01506332459116e-05,-0.195555123089902
"1032","1064",788.22,"City of Capitola",4,1.45,1350.13637858384,-561.916378583838,0.00679581203207216,740.378143019673,0.000661621633566949,-0.76169142405212
"1033","1065",1721.4,"City of Santa Cruz",6,1.01,1178.73716449315,542.662835506849,0.00465154704913383,740.391251997869,0.000420541953339369,0.734800008791202
"1034","1066",863.72,"City of Capitola",24,4.11,1114.84995639637,-251.129956396369,0.00781570576260965,740.529332334628,0.00015229392825928,-0.340587726172128
"1035","1067",205.36,"Unincorporated Areas",24,4.19,795.404008948472,-590.044008948472,0.00332431013645993,740.35947448236,0.000354376288004175,-0.798424984128953
"1036","1068",3086.44,"City of Capitola",3,0.74,1411.0441223478,1675.3958776522,0.00711483955756667,738.884992044006,0.00616174892428778,2.27140500580552
"1037","1070",347.3,"City of Santa Cruz",3,0.5,1223.48406181548,-876.184061815481,0.0049151954389655,740.108449106556,0.00115907981168271,-1.18656613061333
"1038","1071",1156.66,"Unincorporated Areas",3,0.63,1107.78058443954,48.8794155604614,0.00213897772557179,740.565687672489,1.56106215377488e-06,0.0661024598482389
"1039","1072",172.14,"Unincorporated Areas",32,5.13,711.850591562512,-539.710591562512,0.00466426017053297,740.39315824014,0.000417126223266123,-0.730807149784217
"1040","1073",906,"Unincorporated Areas",12,1.99,988.018890481698,-82.0188904816985,0.00181176975318121,740.563105307611,3.72055678297741e-06,-0.110900706694028
